id,zip,Geographic Area Name,Households_Total,Households_Median,Households_Mean,families_mean,Married-couple_mean,Nonfamily_mean
8600000US17543,17543,ZCTA5 17543,15984,67111,85584,98748,N,46147
8600000US17545,17545,ZCTA5 17545,8219,59720,71829,84617,N,34844
8600000US17547,17547,ZCTA5 17547,2861,57555,67309,74176,N,46882
8600000US17550,17550,ZCTA5 17550,261,72434,70433,86716,N,22000
8600000US17551,17551,ZCTA5 17551,3610,51582,65330,90613,N,28994
8600000US17552,17552,ZCTA5 17552,7520,62131,70826,78052,N,49583
8600000US17554,17554,ZCTA5 17554,3270,58125,62634,72622,N,40856
8600000US17555,17555,ZCTA5 17555,2260,66829,81125,85720,N,38921
8600000US17557,17557,ZCTA5 17557,5160,54004,64944,74620,N,38303
8600000US17560,17560,ZCTA5 17560,1894,44836,57238,63402,N,35800
8600000US17562,17562,ZCTA5 17562,1395,61989,74258,82548,N,31873
8600000US17563,17563,ZCTA5 17563,1254,58100,64405,69890,N,46599
8600000US17565,17565,ZCTA5 17565,819,65313,82600,90768,N,39785
8600000US17566,17566,ZCTA5 17566,4240,54813,65114,72626,N,39497
8600000US17569,17569,ZCTA5 17569,1833,69850,80969,92183,N,44629
8600000US17570,17570,ZCTA5 17570,91,34712,29835,35131,N,N
8600000US17572,17572,ZCTA5 17572,1113,60382,75305,81128,N,55087
8600000US17576,17576,ZCTA5 17576,70,62917,52081,N,N,N
8600000US17578,17578,ZCTA5 17578,2658,62784,73115,78248,N,34495
8600000US17579,17579,ZCTA5 17579,1943,66844,75502,82656,N,41453
8600000US17581,17581,ZCTA5 17581,328,57900,61577,67886,N,35434
8600000US17582,17582,ZCTA5 17582,751,80574,86674,100483,N,42221
8600000US17584,17584,ZCTA5 17584,3818,65369,72915,84577,N,43545
8600000US17601,17601,ZCTA5 17601,19910,64145,86274,99099,N,52325
8600000US17602,17602,ZCTA5 17602,19597,42364,54992,64237,N,37631
8600000US17603,17603,ZCTA5 17603,24868,44752,60178,72743,N,39219
8600000US17606,17606,ZCTA5 17606,264,26875,28572,33699,33699,26793
8600000US17701,17701,ZCTA5 17701,18041,37456,49835,61913,N,31237
8600000US17702,17702,ZCTA5 17702,4446,45923,54657,68333,N,28198
8600000US17721,17721,ZCTA5 17721,748,39631,55428,62774,N,40773
8600000US17723,17723,ZCTA5 17723,23,36250,51448,52962,N,N
8600000US17724,17724,ZCTA5 17724,2117,41232,51172,59940,N,30585
8600000US17727,17727,ZCTA5 17727,23,40938,38417,37543,N,38800
8600000US17728,17728,ZCTA5 17728,1963,58778,65608,70176,N,46391
8600000US17729,17729,ZCTA5 17729,38,37917,49424,69452,N,24682
8600000US17730,17730,ZCTA5 17730,115,86115,74992,N,N,37605
8600000US17731,17731,ZCTA5 17731,76,51250,65195,71767,N,51784
8600000US17737,17737,ZCTA5 17737,2380,51007,58666,68003,N,34677
8600000US17739,17739,ZCTA5 17739,22,23750,39982,59358,N,16730
8600000US17740,17740,ZCTA5 17740,4885,51187,58155,62700,N,40699
8600000US17742,17742,ZCTA5 17742,29,28125,39634,42027,N,N
8600000US17744,17744,ZCTA5 17744,1211,45032,50975,57570,N,29040
8600000US17745,17745,ZCTA5 17745,7075,36547,54536,72350,N,27781
8600000US17747,17747,ZCTA5 17747,1011,52543,59680,63579,N,40015
8600000US17748,17748,ZCTA5 17748,142,23571,38787,50269,N,30625
8600000US17749,17749,ZCTA5 17749,106,42969,47201,47818,N,38224
8600000US17750,17750,ZCTA5 17750,35,69844,82377,82377,N,-
8600000US17751,17751,ZCTA5 17751,2915,51806,59849,66777,N,38061
8600000US17752,17752,ZCTA5 17752,1854,45988,56842,62870,N,38150
8600000US17754,17754,ZCTA5 17754,5040,57828,73030,87174,N,42117
8600000US17756,17756,ZCTA5 17756,4444,49313,61079,71328,N,38177
8600000US17758,17758,ZCTA5 17758,390,40625,50499,57065,N,37702
8600000US17760,17760,ZCTA5 17760,258,48269,54345,72702,N,20535
8600000US17762,17762,ZCTA5 17762,180,70833,68040,76382,N,38640
8600000US17763,17763,ZCTA5 17763,152,34583,51898,50149,N,40324
8600000US17764,17764,ZCTA5 17764,967,27630,37379,46757,N,21336
8600000US17765,17765,ZCTA5 17765,368,50455,62280,62913,N,59213
8600000US17767,17767,ZCTA5 17767,47,46023,47109,47714,N,46619
8600000US17768,17768,ZCTA5 17768,85,29531,38660,46145,N,21611
8600000US17771,17771,ZCTA5 17771,1344,48418,58788,60150,N,49026
8600000US17772,17772,ZCTA5 17772,911,55719,70277,77886,N,34920
8600000US17774,17774,ZCTA5 17774,439,45795,55717,60951,N,29110
8600000US17776,17776,ZCTA5 17776,120,42500,47767,55007,N,32728
8600000US17777,17777,ZCTA5 17777,2779,45777,62047,70392,N,36776
8600000US17778,17778,ZCTA5 17778,51,26875,45604,66556,N,36026
8600000US17779,17779,ZCTA5 17779,74,52500,48980,63876,N,20170
8600000US17801,17801,ZCTA5 17801,6927,35870,49400,59751,N,28859
8600000US17810,17810,ZCTA5 17810,866,58207,63190,67263,N,46950
8600000US17812,17812,ZCTA5 17812,508,45000,49789,53176,N,34227
8600000US17813,17813,ZCTA5 17813,724,44868,55326,60215,N,34795
8600000US17814,17814,ZCTA5 17814,1762,45270,53371,59600,N,35251
8600000US17815,17815,ZCTA5 17815,11335,44521,62448,83053,N,30817
8600000US17820,17820,ZCTA5 17820,2307,47813,60288,71055,N,35071
8600000US17821,17821,ZCTA5 17821,7430,53067,74216,89735,N,40248
8600000US17822,17822,ZCTA5 17822,0,-,-,-,-,-
8600000US17823,17823,ZCTA5 17823,448,47917,55546,60495,N,36191
8600000US17824,17824,ZCTA5 17824,1761,53640,62091,72042,N,31450
8600000US17827,17827,ZCTA5 17827,309,43375,50130,55297,N,30405
8600000US17829,17829,ZCTA5 17829,83,42917,52558,60007,N,18787
8600000US17830,17830,ZCTA5 17830,808,45938,56756,58431,N,48935
8600000US17832,17832,ZCTA5 17832,302,32656,52101,63428,N,29704
8600000US17834,17834,ZCTA5 17834,1485,45772,56928,69307,N,26558
8600000US17835,17835,ZCTA5 17835,64,44375,60411,60791,N,59511
8600000US17836,17836,ZCTA5 17836,84,56875,64465,76730,N,31939
8600000US17837,17837,ZCTA5 17837,6512,48878,69437,80072,N,48278
8600000US17840,17840,ZCTA5 17840,206,37159,40255,46893,N,22904
8600000US17841,17841,ZCTA5 17841,1751,46875,52422,55460,N,33952
8600000US17842,17842,ZCTA5 17842,3369,45859,55763,63704,N,30492
8600000US17844,17844,ZCTA5 17844,3932,46512,62184,75029,N,30430
8600000US17845,17845,ZCTA5 17845,852,40988,51830,54790,N,43538
8600000US17846,17846,ZCTA5 17846,1482,43276,60042,68896,N,39825
8600000US17847,17847,ZCTA5 17847,5078,43484,54041,61844,N,34848
8600000US17850,17850,ZCTA5 17850,255,36161,40773,47505,N,22628
8600000US17851,17851,ZCTA5 17851,3747,33101,43289,55191,N,29139
8600000US17853,17853,ZCTA5 17853,1184,45691,54396,61578,N,29430
8600000US17855,17855,ZCTA5 17855,386,51667,63505,68133,N,39575
8600000US17856,17856,ZCTA5 17856,1519,54261,61780,60946,N,50903
8600000US17857,17857,ZCTA5 17857,3257,50952,59397,69746,N,38146
8600000US17859,17859,ZCTA5 17859,1263,53550,64321,73033,N,40487
8600000US17860,17860,ZCTA5 17860,880,53311,62129,68349,N,29774
8600000US17861,17861,ZCTA5 17861,38,70417,50268,62238,N,N
8600000US17862,17862,ZCTA5 17862,178,37292,41695,34590,N,45226
8600000US17864,17864,ZCTA5 17864,761,44806,55034,60894,N,28762
8600000US17865,17865,ZCTA5 17865,59,54583,42644,43822,N,N
8600000US17866,17866,ZCTA5 17866,3331,34508,44984,54591,N,26874
8600000US17867,17867,ZCTA5 17867,78,63333,74808,87603,N,37700
8600000US17868,17868,ZCTA5 17868,445,51397,69349,80414,N,39757
8600000US17870,17870,ZCTA5 17870,5208,48561,73149,87491,N,35044
8600000US17872,17872,ZCTA5 17872,4533,37212,44540,55892,N,26382
8600000US17876,17876,ZCTA5 17876,800,48235,57636,78557,N,33094
8600000US17878,17878,ZCTA5 17878,507,50365,66495,70918,N,32242
8600000US17880,17880,ZCTA5 17880,36,26250,28428,29466,N,N
8600000US17881,17881,ZCTA5 17881,679,33512,44324,54658,N,25807
8600000US17884,17884,ZCTA5 17884,95,29141,40440,40013,N,33481
8600000US17885,17885,ZCTA5 17885,67,58542,54666,54493,N,36380
8600000US17886,17886,ZCTA5 17886,370,41149,46051,54063,N,24404
8600000US17887,17887,ZCTA5 17887,131,27452,30133,26505,N,36204
8600000US17888,17888,ZCTA5 17888,111,44375,54927,59844,N,33568
8600000US17889,17889,ZCTA5 17889,964,51541,67530,72356,N,49180
8600000US17901,17901,ZCTA5 17901,10113,41063,54072,67171,N,29838
8600000US17920,17920,ZCTA5 17920,119,46875,58140,69464,N,17821
8600000US17921,17921,ZCTA5 17921,2573,47956,57723,71474,N,31360
8600000US17922,17922,ZCTA5 17922,1939,60270,70571,78258,N,51543
8600000US17923,17923,ZCTA5 17923,171,40804,49158,53817,N,37972
8600000US17925,17925,ZCTA5 17925,149,45625,51047,56543,N,26375
8600000US17929,17929,ZCTA5 17929,732,53468,59713,66344,N,42035
8600000US17930,17930,ZCTA5 17930,173,33594,45764,55694,N,30365
8600000US17931,17931,ZCTA5 17931,2268,41091,56361,69489,N,30402
8600000US17933,17933,ZCTA5 17933,33,-,N,N,N,N
8600000US17934,17934,ZCTA5 17934,208,28125,35700,36202,N,25702
8600000US17935,17935,ZCTA5 17935,714,39792,46821,55862,N,29823
8600000US17936,17936,ZCTA5 17936,338,40833,50320,59748,N,27971
8600000US17938,17938,ZCTA5 17938,960,58409,61140,66390,N,40744
8600000US17941,17941,ZCTA5 17941,333,42813,53543,58604,N,29537
8600000US17943,17943,ZCTA5 17943,139,51250,54253,55366,N,N
8600000US17944,17944,ZCTA5 17944,94,42500,50911,60075,N,28623
8600000US17945,17945,ZCTA5 17945,103,42986,36743,51913,N,19360
8600000US17946,17946,ZCTA5 17946,104,15469,21582,27254,N,11311
8600000US17948,17948,ZCTA5 17948,2099,28725,38377,47841,N,23138
8600000US17949,17949,ZCTA5 17949,95,52875,51467,54207,N,26781
8600000US17951,17951,ZCTA5 17951,114,48571,48312,62137,N,21961
8600000US17952,17952,ZCTA5 17952,108,22500,31788,48291,N,13343
8600000US17953,17953,ZCTA5 17953,206,41875,43046,51975,N,27770
8600000US17954,17954,ZCTA5 17954,1973,36588,46029,59738,N,28882
8600000US17957,17957,ZCTA5 17957,151,34479,53646,74070,N,23511
8600000US17959,17959,ZCTA5 17959,660,42500,50554,64288,N,29681
8600000US17960,17960,ZCTA5 17960,1607,49911,64397,75243,N,31663
8600000US17961,17961,ZCTA5 17961,2913,63971,82912,100565,N,44264
8600000US17963,17963,ZCTA5 17963,3738,58447,63516,68034,N,43914
8600000US17964,17964,ZCTA5 17964,280,46000,56655,64238,N,27973
8600000US17965,17965,ZCTA5 17965,910,41053,49327,55827,N,37995
8600000US17967,17967,ZCTA5 17967,993,44728,56228,66667,N,30353
8600000US17968,17968,ZCTA5 17968,115,62813,69882,80467,N,34764
8600000US17970,17970,ZCTA5 17970,1513,34358,39972,48167,N,28424
8600000US17972,17972,ZCTA5 17972,4482,51074,64990,75273,N,39732
8600000US17974,17974,ZCTA5 17974,108,40227,46021,61080,N,11797
8600000US17976,17976,ZCTA5 17976,2827,30261,41269,50245,N,24967
8600000US17978,17978,ZCTA5 17978,99,30341,39311,65153,N,28077
8600000US17979,17979,ZCTA5 17979,55,48669,51320,N,N,N
8600000US17980,17980,ZCTA5 17980,1245,50240,58764,68568,N,30286
8600000US17981,17981,ZCTA5 17981,1034,43289,52380,57614,N,39199
8600000US17982,17982,ZCTA5 17982,185,31964,50517,56398,N,29342
8600000US17983,17983,ZCTA5 17983,657,42132,54385,64155,N,33648
8600000US17985,17985,ZCTA5 17985,494,52895,64437,68897,N,47781
8600000US18011,18011,ZCTA5 18011,2101,71432,76897,81453,N,56653
8600000US18013,18013,ZCTA5 18013,6796,57550,70236,79423,N,41349
8600000US18014,18014,ZCTA5 18014,4418,52755,64249,74262,N,34342
8600000US18015,18015,ZCTA5 18015,10777,44933,63753,75769,N,42498
8600000US18016,18016,ZCTA5 18016,0,-,-,-,-,-
8600000US18017,18017,ZCTA5 18017,14744,62882,78418,90336,N,47954
8600000US18018,18018,ZCTA5 18018,14096,46567,57431,69276,N,40746
8600000US18020,18020,ZCTA5 18020,7504,78938,96172,108552,N,51156
8600000US18030,18030,ZCTA5 18030,258,40625,53960,64381,N,25416
8600000US18031,18031,ZCTA5 18031,2808,74469,85589,100526,N,53010
8600000US18032,18032,ZCTA5 18032,3816,49653,60019,71526,N,35073
8600000US18034,18034,ZCTA5 18034,2611,87063,131213,147875,N,66880
8600000US18035,18035,ZCTA5 18035,76,87083,98742,122487,N,N
8600000US18036,18036,ZCTA5 18036,4548,79951,100761,114339,N,56583
8600000US18037,18037,ZCTA5 18037,3004,58438,70621,81899,N,41215
8600000US18038,18038,ZCTA5 18038,1049,64821,72888,80776,N,38556
8600000US18040,18040,ZCTA5 18040,5874,91238,101207,113516,N,54822
8600000US18041,18041,ZCTA5 18041,2090,68279,77281,81236,N,62560
8600000US18042,18042,ZCTA5 18042,15257,45441,60981,69990,N,42640
8600000US18045,18045,ZCTA5 18045,9868,76341,89785,100579,N,56958
8600000US18046,18046,ZCTA5 18046,0,-,-,-,-,-
8600000US18049,18049,ZCTA5 18049,6880,63636,80861,95415,N,44325
8600000US18051,18051,ZCTA5 18051,1339,98021,123991,150008,N,48559
8600000US18052,18052,ZCTA5 18052,11246,55861,66113,76847,N,44379
8600000US18053,18053,ZCTA5 18053,1012,64405,72955,78217,N,50362
8600000US18054,18054,ZCTA5 18054,1590,71630,85373,95600,N,48584
8600000US18055,18055,ZCTA5 18055,5099,61265,78687,91639,N,53040
8600000US18056,18056,ZCTA5 18056,319,48074,55217,70336,N,22107
8600000US18058,18058,ZCTA5 18058,3767,59261,65296,72633,N,40187
8600000US18059,18059,ZCTA5 18059,377,107917,99492,108631,N,16819
8600000US18062,18062,ZCTA5 18062,9384,73263,94339,109090,N,51685
8600000US18063,18063,ZCTA5 18063,295,45234,49047,51597,N,37884
8600000US18064,18064,ZCTA5 18064,8639,75629,87325,99722,N,47958
8600000US18066,18066,ZCTA5 18066,2244,77566,84758,96413,N,50382
8600000US18067,18067,ZCTA5 18067,7256,62518,73018,86359,N,39520
8600000US18068,18068,ZCTA5 18068,47,-,N,N,N,-
8600000US18069,18069,ZCTA5 18069,2951,80718,107110,121479,N,57014
8600000US18070,18070,ZCTA5 18070,317,59917,67204,75754,N,28106
8600000US18071,18071,ZCTA5 18071,4393,49361,62456,79123,N,34626
8600000US18072,18072,ZCTA5 18072,2421,55941,73367,83984,N,40696
8600000US18073,18073,ZCTA5 18073,3370,78720,89654,95970,N,63820
8600000US18074,18074,ZCTA5 18074,2219,84482,94438,102314,N,57682
8600000US18076,18076,ZCTA5 18076,1187,57011,70676,92674,N,36235
8600000US18077,18077,ZCTA5 18077,896,68125,97609,91914,N,106285
8600000US18078,18078,ZCTA5 18078,2685,77198,93520,106682,N,50073
8600000US18079,18079,ZCTA5 18079,105,85237,66161,78163,N,N
8600000US18080,18080,ZCTA5 18080,4570,58415,65010,74678,N,36671
8600000US18081,18081,ZCTA5 18081,116,45068,42469,47829,N,N
8600000US18083,18083,ZCTA5 18083,215,32440,57061,64015,N,35990
8600000US18085,18085,ZCTA5 18085,353,69063,80108,86238,N,58018
8600000US18086,18086,ZCTA5 18086,178,79107,81037,84275,N,N
8600000US18087,18087,ZCTA5 18087,264,44900,49550,47128,N,N
8600000US18088,18088,ZCTA5 18088,3235,61140,77196,87499,N,43958
8600000US18091,18091,ZCTA5 18091,2456,46409,60588,76511,N,28031
8600000US18092,18092,ZCTA5 18092,1214,80288,101486,114598,N,33356
8600000US18101,18101,ZCTA5 18101,1448,17250,27274,31570,N,20713
8600000US18102,18102,ZCTA5 18102,16013,26575,36314,38410,N,27006
8600000US18103,18103,ZCTA5 18103,18018,48289,65256,75638,N,36436
8600000US18104,18104,ZCTA5 18104,16596,67929,86207,101220,N,56053
8600000US18105,18105,ZCTA5 18105,0,-,-,-,-,-
8600000US18106,18106,ZCTA5 18106,2669,74702,89705,100139,N,61529
8600000US18109,18109,ZCTA5 18109,6171,38506,47242,53652,N,35165
8600000US18195,18195,ZCTA5 18195,0,-,-,-,-,-
8600000US18201,18201,ZCTA5 18201,10591,32720,45226,53054,N,28131
8600000US18202,18202,ZCTA5 18202,4795,33246,45314,54785,N,29347
8600000US18210,18210,ZCTA5 18210,2784,52460,61654,63363,N,43376
8600000US18211,18211,ZCTA5 18211,505,76010,68574,75595,N,38176
8600000US18212,18212,ZCTA5 18212,51,77569,63169,74331,N,38750
8600000US18214,18214,ZCTA5 18214,785,59779,67088,80113,N,31166
8600000US18216,18216,ZCTA5 18216,456,42250,49772,61191,N,25405
8600000US18218,18218,ZCTA5 18218,1055,30773,37587,43723,N,27356
8600000US18219,18219,ZCTA5 18219,637,56080,69914,81634,N,48703
8600000US18220,18220,ZCTA5 18220,156,46750,62224,71094,N,28820
8600000US18221,18221,ZCTA5 18221,178,59722,51195,60811,N,33203
8600000US18222,18222,ZCTA5 18222,3661,67753,76791,82462,N,60246
8600000US18223,18223,ZCTA5 18223,65,49458,69414,N,N,N
8600000US18224,18224,ZCTA5 18224,2520,39900,49199,60770,N,32563
8600000US18225,18225,ZCTA5 18225,20,-,N,N,N,-
8600000US18229,18229,ZCTA5 18229,3523,58315,71395,77744,N,45569
8600000US18230,18230,ZCTA5 18230,30,36875,47877,41753,N,54000
8600000US18231,18231,ZCTA5 18231,301,39890,44518,60100,N,22157
8600000US18232,18232,ZCTA5 18232,1694,32436,37328,41214,N,30129
8600000US18234,18234,ZCTA5 18234,176,65821,51393,59305,N,46218
8600000US18235,18235,ZCTA5 18235,7600,51865,62337,71555,N,38582
8600000US18237,18237,ZCTA5 18237,1511,42140,51208,56423,N,36409
8600000US18239,18239,ZCTA5 18239,141,40398,33406,32253,N,N
8600000US18240,18240,ZCTA5 18240,1637,39641,52465,62459,N,31737
8600000US18241,18241,ZCTA5 18241,303,39432,48683,52224,N,32816
8600000US18242,18242,ZCTA5 18242,92,25833,37580,46116,N,29838
8600000US18244,18244,ZCTA5 18244,184,41711,51018,56154,N,41119
8600000US18245,18245,ZCTA5 18245,156,58095,83965,86822,N,N
8600000US18246,18246,ZCTA5 18246,60,57857,56558,67775,N,25719
8600000US18248,18248,ZCTA5 18248,234,52105,58026,62264,N,48086
8600000US18249,18249,ZCTA5 18249,1446,65795,86627,91128,N,69741
8600000US18250,18250,ZCTA5 18250,1138,49904,67643,74779,N,43934
8600000US18251,18251,ZCTA5 18251,63,75536,60325,N,N,N
8600000US18252,18252,ZCTA5 18252,4764,37003,48452,58380,N,25641
8600000US18254,18254,ZCTA5 18254,372,44130,53079,60797,N,37915
8600000US18255,18255,ZCTA5 18255,1680,50867,60322,70883,N,33823
8600000US18256,18256,ZCTA5 18256,166,50700,49391,61002,N,15112
8600000US18301,18301,ZCTA5 18301,9465,57945,71153,78700,N,46780
8600000US18302,18302,ZCTA5 18302,5986,58935,75637,82801,N,46167
8600000US18321,18321,ZCTA5 18321,636,56750,87783,92635,N,32800
8600000US18322,18322,ZCTA5 18322,895,50188,70317,79710,N,41568
8600000US18323,18323,ZCTA5 18323,23,73750,151113,151113,N,-
8600000US18324,18324,ZCTA5 18324,3562,60587,67029,70696,N,55382
8600000US18325,18325,ZCTA5 18325,1061,56580,67397,63986,N,61744
8600000US18326,18326,ZCTA5 18326,1640,64773,76116,89542,N,44620
8600000US18327,18327,ZCTA5 18327,284,39000,55963,58735,N,51716
8600000US18328,18328,ZCTA5 18328,2625,58110,64254,67191,N,48729
8600000US18330,18330,ZCTA5 18330,3007,64132,72183,79872,N,39891
8600000US18331,18331,ZCTA5 18331,365,32708,55771,58548,N,N
8600000US18332,18332,ZCTA5 18332,1103,52442,61346,61852,N,59959
8600000US18333,18333,ZCTA5 18333,139,58839,65412,84884,N,N
8600000US18334,18334,ZCTA5 18334,1315,51233,59925,65092,N,30485
8600000US18335,18335,ZCTA5 18335,187,52440,60064,61757,N,N
8600000US18336,18336,ZCTA5 18336,1629,50536,62269,74813,N,35199
8600000US18337,18337,ZCTA5 18337,5288,71836,83737,93289,N,50996
8600000US18340,18340,ZCTA5 18340,53,90938,81432,90678,N,N
8600000US18342,18342,ZCTA5 18342,174,46806,70233,119692,N,30972
8600000US18343,18343,ZCTA5 18343,1641,62420,76970,94329,N,36951
8600000US18344,18344,ZCTA5 18344,1308,50385,76440,85531,N,44270
8600000US18346,18346,ZCTA5 18346,915,59083,66696,68909,N,52938
8600000US18347,18347,ZCTA5 18347,1110,51638,58539,69757,N,35779
8600000US18349,18349,ZCTA5 18349,105,54375,71760,81019,N,N
8600000US18350,18350,ZCTA5 18350,670,54265,79534,71029,N,70406
8600000US18351,18351,ZCTA5 18351,232,42500,54475,60172,N,41777
8600000US18352,18352,ZCTA5 18352,410,46400,66005,60556,N,66019
8600000US18353,18353,ZCTA5 18353,4168,64063,72946,80536,N,38452
8600000US18354,18354,ZCTA5 18354,234,52262,82540,101404,N,14851
8600000US18355,18355,ZCTA5 18355,529,62240,68615,76182,N,49496
8600000US18356,18356,ZCTA5 18356,107,132612,75454,N,N,N
8600000US18357,18357,ZCTA5 18357,90,71434,69113,N,N,N
8600000US18360,18360,ZCTA5 18360,10591,57003,73510,84840,N,44607
8600000US18370,18370,ZCTA5 18370,367,58969,109716,135656,N,54977
8600000US18371,18371,ZCTA5 18371,217,74155,90274,96479,N,71543
8600000US18372,18372,ZCTA5 18372,1111,54884,71964,82884,N,46619
8600000US18403,18403,ZCTA5 18403,2849,46926,61725,75361,N,29880
8600000US18405,18405,ZCTA5 18405,1038,54265,60615,70551,N,34541
8600000US18407,18407,ZCTA5 18407,5868,37065,49588,60408,N,29715
8600000US18411,18411,ZCTA5 18411,8758,70405,97638,118948,N,52056
8600000US18413,18413,ZCTA5 18413,59,38875,63725,97964,N,29191
8600000US18414,18414,ZCTA5 18414,2079,63802,86019,99432,N,44124
8600000US18415,18415,ZCTA5 18415,547,43802,55733,71075,N,32095
8600000US18417,18417,ZCTA5 18417,496,41290,60309,68677,N,32244
8600000US18419,18419,ZCTA5 18419,1745,53750,66811,76815,N,39424
8600000US18420,18420,ZCTA5 18420,29,40694,33859,N,N,26024
8600000US18421,18421,ZCTA5 18421,1834,46725,60261,70545,N,35159
8600000US18424,18424,ZCTA5 18424,1998,49795,66316,74739,N,47444
8600000US18425,18425,ZCTA5 18425,515,43295,58022,67802,N,29290
8600000US18426,18426,ZCTA5 18426,1927,47165,59038,61668,N,43005
8600000US18427,18427,ZCTA5 18427,64,31528,31308,N,N,N
8600000US18428,18428,ZCTA5 18428,4645,55092,70701,81520,N,41968
8600000US18430,18430,ZCTA5 18430,11,14583,13682,N,N,N
8600000US18431,18431,ZCTA5 18431,5292,43906,55449,66798,N,34668
8600000US18433,18433,ZCTA5 18433,2751,46472,62776,74436,N,28968
8600000US18434,18434,ZCTA5 18434,1655,46344,54812,63688,N,22570
8600000US18435,18435,ZCTA5 18435,307,57750,65644,74769,N,56216
8600000US18436,18436,ZCTA5 18436,5356,55929,63878,70187,N,42295
8600000US18437,18437,ZCTA5 18437,90,30000,40562,50147,N,20819
8600000US18438,18438,ZCTA5 18438,428,42154,75471,84596,N,30354
8600000US18439,18439,ZCTA5 18439,172,54038,70619,83996,N,40032
8600000US18441,18441,ZCTA5 18441,139,24125,35796,39949,N,26127
8600000US18443,18443,ZCTA5 18443,171,66375,87811,76093,N,110640
8600000US18444,18444,ZCTA5 18444,5123,64099,80364,89945,N,45483
8600000US18445,18445,ZCTA5 18445,797,49922,58949,67230,N,30755
8600000US18446,18446,ZCTA5 18446,1521,44519,57044,67776,N,31690
8600000US18447,18447,ZCTA5 18447,4192,47242,58834,71226,N,32367
8600000US18451,18451,ZCTA5 18451,197,44375,58822,66422,N,49211
8600000US18452,18452,ZCTA5 18452,2239,38826,54036,72563,N,26744
8600000US18453,18453,ZCTA5 18453,424,55833,68685,73062,N,49143
8600000US18454,18454,ZCTA5 18454,21,42750,50567,N,N,34185
8600000US18455,18455,ZCTA5 18455,52,73276,69823,72353,N,N
8600000US18456,18456,ZCTA5 18456,183,60368,72444,64489,N,92487
8600000US18457,18457,ZCTA5 18457,26,56042,57135,52958,N,-
8600000US18458,18458,ZCTA5 18458,1209,52656,75724,92746,N,45371
8600000US18459,18459,ZCTA5 18459,20,27813,47970,47970,N,-
8600000US18460,18460,ZCTA5 18460,103,51979,51979,55578,N,22514
